Changde;Changde;29,03;111,68;China;CN;CHN;Hunan;minor;1469000
Daejeon;Daejeon;36,3355;127,425;Korea, South;KR;KOR;Daejeon;admin;1468000
Charlotte;Charlotte;35,2079;-80,8304;United States;US;USA;North Carolina;;1467362
Phnom Penh;Phnom Penh;11,55;104,9166;Cambodia;KH;KHM;Phnom Penh;primary;1466000
Neijiang;Neijiang;29,5804;105,05;China;CN;CHN;Sichuan;minor;1466000
Quanzhou;Quanzhou;24,9;118,58;China;CN;CHN;Fujian;minor;1463000
Kharkiv;Kharkiv;50;36,25;Ukraine;UA;UKR;Kharkivs’ka Oblast’;admin;1461000
Hyderabad City;Hyderabad City;25,38;68,375;Pakistan;PK;PAK;Sindh;;1459000
Bronx;Bronx;40,8501;-73,8662;United States;US;USA;New York;;1455720
Lomé;Lome;6,1319;1,2228;Togo;TG;TGO;Maritime;primary;1452000
Córdoba;Cordoba;-31,4;-64,1823;Argentina;AR;ARG;Córdoba;admin;1452000
Huainan;Huainan;32,63;116,98;China;CN;CHN;Anhui;;1451000
Doha;Doha;25,2866;51,533;Qatar;QA;QAT;Ad Dawḩah;primary;1450000
Kuala Lumpur;Kuala Lumpur;3,1667;101,7;Malaysia;MY;MYS;Kuala Lumpur ;primary;1448000
Maputo;Maputo;-25,9553;32,5892;Mozambique;MZ;MOZ;Maputo;primary;1446000
Kaduna;Kaduna;10,52;7,44;Nigeria;NG;NGA;Kaduna;admin;1442000
Gwangju;Gwangju;35,171;126,9104;Korea, South;KR;KOR;Gwangju;admin;1440000
Kawanakajima;Kawanakajima;35,53;139,705;Japan;JP;JPN;Kanagawa;;1437266
San Salvador;San Salvador;13,71;-89,203;El Salvador;SV;SLV;San Salvador;primary;1433000
Suining;Suining;30,5333;105,5333;China;CN;CHN;Sichuan;minor;1425000
Lyon;Lyon;45,77;4,83;France;FR;FRA;Auvergne-Rhône-Alpes;admin;1423000
Karaj;Karaj;35,8004;50,97;Iran;IR;IRN;Alborz;admin;1423000
Kampala;Kampala;0,3167;32,5833;Uganda;UG;UGA;Kampala;primary;1420000
Tabrīz;Tabriz;38,0863;46,3012;Iran;IR;IRN;Āz̄arbāyjān-e Sharqī;admin;1413000
The Hague;The Hague;52,08;4,27;Netherlands;NL;NLD;Zuid-Holland;primary;1406000
Davao;Davao;7,11;125,63;Philippines;PH;PHL;Davao;admin;1402000
Marseille;Marseille;43,29;5,375;France;FR;FRA;Provence-Alpes-Côte d’Azur;admin;1400000
Meerut;Meerut;29,0004;77,7;India;IN;IND;Uttar Pradesh;;1398000
Mianyang;Mianyang;31,47;104,77;China;CN;CHN;Sichuan;minor;1396000
Semarang;Semarang;-6,9666;110,42;Indonesia;ID;IDN;Jawa Tengah;admin;1396000
Farīdābād;Faridabad;28,4333;77,3167;India;IN;IND;Haryāna;;1394000
Novosibirsk;Novosibirsk;55,03;82,96;Russia;RU;RUS;Novosibirskaya Oblast’;admin;1389000
Mecca;Mecca;21,43;39,82;Saudi Arabia;SA;SAU;Makkah al Mukarramah;admin;1385000
Dubai;Dubai;25,23;55,28;United Arab Emirates;AE;ARE;Dubayy;admin;1379000
Milwaukee;Milwaukee;43,0642;-87,9673;United States;US;USA;Wisconsin;;1377808
Auckland;Auckland;-36,8481;174,763;New Zealand;NZ;NZL;Auckland;admin;1377200
Ma’anshan;Ma'anshan;31,7304;118,48;China;CN;CHN;Anhui;minor;1366302
Brazzaville;Brazzaville;-4,2592;15,2847;Congo (Brazzaville);CG;COG;Brazzaville;primary;1355000
Yiyang;Yiyang;28,6004;112,33;China;CN;CHN;Hunan;;1352000
Vārānasi;Varanasi;25,33;83;India;IN;IND;Uttar Pradesh;;1352000
Lubumbashi;Lubumbashi;-11,68;27,48;Congo (Kinshasa);CD;COD;Haut-Katanga;admin;1352000
Juárez;Juarez;31,6904;-106,49;Mexico;MX;MEX;Chihuahua;minor;1343000
Ghāziābād;Ghaziabad;28,6604;77,4084;India;IN;IND;Uttar Pradesh;;1341000
Pretoria;Pretoria;-25,7069;28,2294;South Africa;ZA;ZAF;Gauteng;primary;1338000
Heze;Heze;35,23;115,45;China;CN;CHN;Shandong;minor;1338000
Porto;Porto;41,15;-8,62;Portugal;PT;PRT;Porto;admin;1337000
Āsansol;Asansol;23,6833;86,9833;India;IN;IND;West Bengal;;1328000
Lusaka;Lusaka;-15,4166;28,2833;Zambia;ZM;ZMB;Lusaka;primary;1328000
Changzhou;Changzhou;31,78;119,97;China;CN;CHN;Jiangsu;minor;1327000
Mosul;Mosul;36,345;43,145;Iraq;IQ;IRQ;Nīnawá;admin;1316000
Yekaterinburg;Yekaterinburg;56,85;60,6;Russia;RU;RUS;Sverdlovskaya Oblast’;admin;1313000
Peshawar;Peshawar;34,005;71,535;Pakistan;PK;PAK;Khyber Pakhtunkhwa;admin;1303000
Mandalay;Mandalay;21,97;96,085;Burma;MM;MMR;Mandalay;admin;1300000
Jamshedpur;Jamshedpur;22,7875;86,1975;India;IN;IND;Jharkhand;;1300000
Mbuji-Mayi;Mbuji-Mayi;-6,15;23,6;Congo (Kinshasa);CD;COD;Kasaï Oriental;admin;1295000
Madura;Madura;9,92;78,12;India;IN;IND;Tamil Nādu ;;1294000
Adana;Adana;36,995;35,32;Turkey;TR;TUR;Adana;admin;1293000
Sheffield;Sheffield;53,3667;-1,5;United Kingdom;GB;GBR;Sheffield;admin;1292900
Jabalpur;Jabalpur;23,1751;79,9551;India;IN;IND;Madhya Pradesh;;1285000
San José;San Jose;9,935;-84,0841;Costa Rica;CR;CRI;San José;primary;1284000
Panama City;Panama City;8,968;-79,533;Panama;PA;PAN;Panamá;primary;1281000
Nizhniy Novgorod;Nizhniy Novgorod;56,333;44,0001;Russia;RU;RUS;Nizhegorodskaya Oblast’;admin;1278000
Chifeng;Chifeng;42,27;118,95;China;CN;CHN;Inner Mongolia;minor;1277000
Duisburg;Duisburg;51,43;6,75;Germany;DE;DEU;North Rhine-Westphalia;minor;1276757
Munich;Munich;48,1299;11,575;Germany;DE;DEU;Bavaria;admin;1275000
Huaiyin;Huaiyin;33,58;119,03;China;CN;CHN;Jiangsu;;1264000
Stockholm;Stockholm;59,3508;18,0973;Sweden;SE;SWE;Stockholm;primary;1264000
Makassar;Makassar;-5,14;119,432;Indonesia;ID;IDN;Sulawesi Selatan;admin;1262000
Rājkot;Rajkot;22,31;70,8;India;IN;IND;Gujarāt;;1260000
Dhanbād;Dhanbad;23,8004;86,42;India;IN;IND;Jharkhand;;1246000
Mudanjiang;Mudanjiang;44,575;129,59;China;CN;CHN;Heilongjiang;minor;1244000
Geneva;Geneva;46,21;6,14;Switzerland;CH;CHE;Genève;admin;1240000
Shīrāz;Shiraz;29,63;52,57;Iran;IR;IRN;Fārs;admin;1240000
Huzhou;Huzhou;30,8704;120,1;China;CN;CHN;Zhejiang;minor;1231000
Beidao;Beidao;34,6;105,92;China;CN;CHN;Gansu;minor;1225000
Shuangshui;Shuangshui;26,5944;104,8333;China;CN;CHN;Guizhou;;1221000
Düsseldorf;Dusseldorf;51,2204;6,78;Germany;DE;DEU;North Rhine-Westphalia;admin;1220000
Gaozhou;Gaozhou;21,9204;110,87;China;CN;CHN;Guangdong;;1217715
Sevilla;Sevilla;37,405;-5,98;Spain;ES;ESP;Andalusia;admin;1212045
Amritsar;Amritsar;31,64;74,87;India;IN;IND;Punjab;;1212000
Vila Velha;Vila Velha;-20,3676;-40,318;Brazil;BR;BRA;Espírito Santo;;1209091
Vila Velha;Vila Velha;3,2167;-51,2167;Brazil;BR;BRA;Amapá;;1209091
Almaty;Almaty;43,325;76,915;Kazakhstan;KZ;KAZ;Almaty;admin;1209000
Providence;Providence;41,823;-71,4187;United States;US;USA;Rhode Island;admin;1206642
Warangal;Warangal;18,01;79,58;India;IN;IND;Telangana;;1203853
Rosario;Rosario;-32,9511;-60,6663;Argentina;AR;ARG;Santa Fe;minor;1203000
Allahābād;Allahabad;25,455;81,84;India;IN;IND;Uttar Pradesh;;1201000
Benin City;Benin City;6,3405;5,62;Nigeria;NG;NGA;Edo;admin;1190000
Jining;Jining;35,4004;116,55;China;CN;CHN;Shandong;;1186000
Maceió;Maceio;-9,62;-35,73;Brazil;BR;BRA;Alagoas;admin;1186000
Sofia;Sofia;42,6833;23,3167;Bulgaria;BG;BGR;Sofia-Grad;primary;1185000
Abbottabad;Abbottabad;34,1495;73,1995;Pakistan;PK;PAK;Khyber Pakhtunkhwa;minor;1183647
Benghazi;Benghazi;32,1167;20,0667;Libya;LY;LBY;Banghāzī;admin;1180000
Cilacap;Cilacap;-7,7188;109,0154;Indonesia;ID;IDN;Jawa Tengah;minor;1174964
Prague;Prague;50,0833;14,466;Czechia;CZ;CZE;Praha, Hlavní Město;primary;1162000
Glasgow;Glasgow;55,8744;-4,2507;United Kingdom;GB;GBR;Glasgow City;admin;1160000
Leshan;Leshan;29,5671;103,7333;China;CN;CHN;Sichuan;;1157000
Jacksonville;Jacksonville;30,3322;-81,6749;United States;US;USA;Florida;;1156291
Ouagadougou;Ouagadougou;12,3703;-1,5247;Burkina Faso;BF;BFA;Centre;primary;1149000
Ottawa;Ottawa;45,4167;-75,7;Canada;CA;CAN;Ontario;primary;1145000
Adelaide;Adelaide;-34,935;138,6;Australia;AU;AUS;South Australia;admin;1145000
Shangrao;Shangrao;28,4704;117,97;China;CN;CHN;Jiangxi;minor;1144577
Torreón;Torreon;25,5701;-103,42;Mexico;MX;MEX;Coahuila de Zaragoza;minor;1144000
Srīnagar;Srinagar;34,1;74,815;India;IN;IND;Jammu and Kashmīr;admin;1140000
Bezwāda;Bezwada;16,52;80,63;India;IN;IND;Andhra Pradesh;;1137000
Samara;Samara;53,195;50,1513;Russia;RU;RUS;Samarskaya Oblast’;admin;1137000
Omsk;Omsk;54,99;73,4;Russia;RU;RUS;Omskaya Oblast’;admin;1135000
Newcastle;Newcastle;-32,8453;151,815;Australia;AU;AUS;New South Wales;;1134616
Yulin;Yulin;22,63;110,15;China;CN;CHN;Guangxi;;1127000
Namp’o;Namp'o;38,7669;125,4524;Korea, North;KP;PRK;;admin;1127000
Xianyang;Xianyang;34,3456;108,7147;China;CN;CHN;Shaanxi;minor;1126000
Cagayan de Oro;Cagayan de Oro;8,4508;124,6853;Philippines;PH;PHL;Cagayan de Oro;admin;1121561
Cần Thơ;Can Tho;10,05;105,77;Vietnam;VN;VNM;Cần Thơ;admin;1121000
Barquisimeto;Barquisimeto;10,05;-69,3;Venezuela;VE;VEN;Lara;admin;1116000
Helsinki;Helsinki;60,1756;24,9341;Finland;FI;FIN;Uusimaa;primary;1115000
Kazan’;Kazan';55,7499;49,1263;Russia;RU;RUS;Tatarstan;admin;1115000
Aurangābād;Aurangabad;19,8957;75,3203;India;IN;IND;Mahārāshtra;;1113000
Calgary;Calgary;51,083;-114,08;Canada;CA;CAN;Alberta;;1110000
Ciudad Nezahualcóyotl;Ciudad Nezahualcoyotl;19,41;-99,03;Mexico;MX;MEX;México;;1109363
Zürich;Zurich;47,38;8,55;Switzerland;CH;CHE;Zürich;admin;1108000
Baoding;Baoding;38,8704;115,48;China;CN;CHN;Hebei;;1107000
Zigong;Zigong;29,4;104,78;China;CN;CHN;Sichuan;;1105000
Sharjah;Sharjah;25,3714;55,4065;United Arab Emirates;AE;ARE;Ash Shāriqah;admin;1103027
Yerevan;Yerevan;40,1812;44,5136;Armenia;AM;ARM;Yerevan;primary;1102000
Mogadishu;Mogadishu;2,0667;45,3667;Somalia;SO;SOM;Banaadir;primary;1100000
Tbilisi;Tbilisi;41,725;44,7908;Georgia;GE;GEO;Tbilisi;primary;1100000
Ankang;Ankang;32,68;109,02;China;CN;CHN;Shaanxi;;1100000
Huambo;Huambo;-12,75;15,76;Angola;AO;AGO;Huambo;admin;1100000
Ikare;Ikare;7,5304;5,76;Nigeria;NG;NGA;Ondo;minor;1099931
Belgrade;Belgrade;44,8186;20,468;Serbia;RS;SRB;Beograd;primary;1099000
Salt Lake City;Salt Lake City;40,7774;-111,93;United States;US;USA;Utah;admin;1098400
Bhilai;Bhilai;21,2167;81,4333;India;IN;IND;Chhattīsgarh;;1097000
Jinhua;Jinhua;29,12;119,65;China;CN;CHN;Zhejiang;minor;1092852
Chelyabinsk;Chelyabinsk;55,155;61,4387;Russia;RU;RUS;Chelyabinskaya Oblast’;admin;1091000
Natal;Natal;-5,78;-35,24;Brazil;BR;BRA;Rio Grande do Norte;admin;1088000
Dushanbe;Dushanbe;38,56;68,7739;Tajikistan;TJ;TJK;Dushanbe;primary;1086244
Copenhagen;Copenhagen;55,6786;12,5635;Denmark;DK;DNK;Hovedstaden;primary;1085000
Changwon;Changwon;35,2191;128,5836;Korea, South;KR;KOR;Gyeongnam;admin;1081499
Zhuzhou;Zhuzhou;27,83;113,15;China;CN;CHN;Hunan;minor;1080000
Suwon;Suwon;37,2578;127,0109;Korea, South;KR;KOR;Gyeonggi;admin;1078000
Nashville;Nashville;36,1715;-86,7843;United States;US;USA;Tennessee;admin;1076645
Vereeniging;Vereeniging;-26,6496;27,96;South Africa;ZA;ZAF;Gauteng;;1074000
Xiangyang;Xiangyang;32,02;112,13;China;CN;CHN;Hubei;minor;1069000
Memphis;Memphis;35,1046;-89,9773;United States;US;USA;Tennessee;;1068873
Ulsan;Ulsan;35,5467;129,317;Korea, South;KR;KOR;Ulsan;admin;1061000
Amman;Amman;31,95;35,9333;Jordan;JO;JOR;Al ‘Āşimah;primary;1060000
Mizhou;Mizhou;35,99;119,3801;China;CN;CHN;Shandong;minor;1060000
Richmond;Richmond;37,5295;-77,4756;United States;US;USA;Virginia;admin;1059907
Dublin;Dublin;53,3331;-6,2489;Ireland;IE;IRL;Dublin;primary;1059000
Edmonton;Edmonton;53,55;-113,5;Canada;CA;CAN;Alberta;admin;1058000
Solāpur;Solapur;17,6704;75,9;India;IN;IND;Mahārāshtra;;1057000
Rostov-na-Donu;Rostov-na-Donu;47,2346;39,7127;Russia;RU;RUS;Rostovskaya Oblast’;admin;1052000
Dnipro;Dnipro;48,48;35;Ukraine;UA;UKR;Dnipropetrovs’ka Oblast’;admin;1050000
Xining;Xining;36,62;101,77;China;CN;CHN;Qinghai;admin;1048000
Zhangjiakou;Zhangjiakou;40,83;114,93;China;CN;CHN;Hebei;;1046000
Lille;Lille;50,65;3,08;France;FR;FRA;Hauts-de-France;admin;1044000
Ranchi;Ranchi;23,37;85,33;India;IN;IND;Jharkhand;admin;1044000
Gaziantep;Gaziantep;37,075;37,385;Turkey;TR;TUR;Gaziantep;admin;1044000
Monrovia;Monrovia;6,3106;-10,8048;Liberia;LR;LBR;Montserrado;primary;1041000
São Luís;Sao Luis;-2,516;-44,266;Brazil;BR;BRA;Maranhão;admin;1038000
Amsterdam;Amsterdam;52,35;4,9166;Netherlands;NL;NLD;Noord-Holland;primary;1031000
Jerusalem;Jerusalem;31,7784;35,2066;Israel;IL;ISR;;primary;1029300
New Orleans;New Orleans;30,0687;-89,9288;United States;US;USA;Louisiana;;1029123
Guatemala City;Guatemala City;14,6211;-90,527;Guatemala;GT;GTM;Guatemala;primary;1024000
Zhuhai;Zhuhai;22,2769;113,5678;China;CN;CHN;Guangdong;minor;1023000
Florianópolis;Florianopolis;-27,58;-48,52;Brazil;BR;BRA;Santa Catarina;admin;1023000
Port Elizabeth;Port Elizabeth;-33,97;25,6;South Africa;ZA;ZAF;Eastern Cape;;1021000
Jiamusi;Jiamusi;46,83;130,35;China;CN;CHN;Heilongjiang;minor;1020000
Port Harcourt;Port Harcourt;4,81;7,01;Nigeria;NG;NGA;Rivers;admin;1020000
Raleigh;Raleigh;35,8324;-78,6438;United States;US;USA;North Carolina;admin;1018336
Ufa;Ufa;54,79;56,04;Russia;RU;RUS;Bashkortostan;admin;1018000
Hengyang;Hengyang;26,88;112,59;China;CN;CHN;Hunan;;1016000
Benxi;Benxi;41,3304;123,75;China;CN;CHN;Liaoning;;1012000
Louisville;Louisville;38,1663;-85,6485;United States;US;USA;Kentucky;;1011696
Haifa;Haifa;32,8204;34,98;Israel;IL;ISR;Haifa;admin;1011000
Medina;Medina;24,5;39,58;Saudi Arabia;SA;SAU;Al Madīnah al Munawwarah;admin;1010000
Bucaramanga;Bucaramanga;7,1301;-73,1259;Colombia;CO;COL;Santander;admin;1009000
Maracay;Maracay;10,2469;-67,5958;Venezuela;VE;VEN;Aragua;admin;1007000
Rotterdam;Rotterdam;51,92;4,48;Netherlands;NL;NLD;Zuid-Holland;minor;1005000
Homs;Homs;34,73;36,72;Syria;SY;SYR;Ḩimş;admin;1005000
Cologne;Cologne;50,93;6,95;Germany;DE;DEU;North Rhine-Westphalia;;1004000
Qinhuangdao;Qinhuangdao;39,9304;119,62;China;CN;CHN;Hebei;;1003000
Fès;Fes;34,0546;-5,0004;Morocco;MA;MAR;Fès-Meknès;admin;1002000
N’Djamena;N'Djamena;12,1131;15,0491;Chad;TD;TCD;Ville de N’Djaména;primary;989000
Tegucigalpa;Tegucigalpa;14,102;-87,2175;Honduras;HN;HND;Francisco Morazán;primary;946000
Kingston;Kingston;17,9771;-76,7674;Jamaica;JM;JAM;Kingston;primary;937700
Nay Pyi Taw;Nay Pyi Taw;19,7666;96,1186;Burma;MM;MMR;Nay Pyi Taw;primary;930000
Djibouti;Djibouti;11,595;43,148;Djibouti;DJ;DJI;Djibouti;primary;923000
Managua;Managua;12,153;-86,2685;Nicaragua;NI;NIC;Managua;primary;920000
Niamey;Niamey;13,5167;2,1167;Niger;NE;NER;Niamey;primary;915000
Tirana;Tirana;41,3275;19,8189;Albania;AL;ALB;Tiranë;primary;895350
Kathmandu;Kathmandu;27,7167;85,3166;Nepal;NP;NPL;Bāgmatī;primary;895000
Ulaanbaatar;Ulaanbaatar;47,9167;106,9166;Mongolia;MN;MNG;Ulaanbaatar;primary;885000
Kigali;Kigali;-1,9536;30,0605;Rwanda;RW;RWA;Kigali;primary;860000
Bishkek;Bishkek;42,8731;74,5852;Kyrgyzstan;KG;KGZ;Bishkek;primary;837000
Oslo;Oslo;59,9167;10,75;Norway;NO;NOR;Oslo;primary;835000
Bangui;Bangui;4,3666;18,5583;Central African Republic;CF;CAF;Bangui;primary;831925
Freetown;Freetown;8,47;-13,2342;Sierra Leone;SL;SLE;Western Area;primary;827000
Islamabad;Islamabad;33,7;73,1666;Pakistan;PK;PAK;Islāmābād;primary;780000
Cotonou;Cotonou;6,4;2,52;Benin;BJ;BEN;Littoral;primary;762000
Vientiane;Vientiane;17,9667;102,6;Laos;LA;LAO;Viangchan;primary;754000
Riga;Riga;56,95;24,1;Latvia;LV;LVA;Rīga;primary;742572
Nouakchott;Nouakchott;18,0864;-15,9753;Mauritania;MR;MRT;;primary;742144
Muscat;Muscat;23,6133;58,5933;Oman;OM;OMN;Masqaţ;primary;734697
Ashgabat;Ashgabat;37,95;58,3833;Turkmenistan;TM;TKM;;primary;727700
Zagreb;Zagreb;45,8;16;Croatia;HR;HRV;Zagreb, Grad;primary;722526
Sarajevo;Sarajevo;43,85;18,383;Bosnia And Herzegovina;BA;BIH;Bosnia and Herzegovina, Federation of;primary;696731
Chisinau;Chisinau;47,005;28,8577;Moldova;MD;MDA;Chişinău;primary;688134
Lilongwe;Lilongwe;-13,9833;33,7833;Malawi;MW;MWI;Lilongwe;primary;646750
Asmara;Asmara;15,3333;38,9333;Eritrea;ER;ERI;Ma’ākel;primary;620802
Abu Dhabi;Abu Dhabi;24,4667;54,3666;United Arab Emirates;AE;ARE;Abū Z̧aby;primary;603492
Port Louis;Port Louis;-20,1666;57,5;Mauritius;MU;MUS;Port Louis;primary;595491
Libreville;Libreville;0,3854;9,458;Gabon;GA;GAB;Estuaire;primary;578156
Manama;Manama;26,2361;50,5831;Bahrain;BH;BHR;Al ‘Āşimah;primary;563920
Vilnius;Vilnius;54,6834;25,3166;Lithuania;LT;LTU;Vilniaus Miestas;primary;542366
Skopje;Skopje;42;21,4335;Macedonia;MK;MKD;Skopje;primary;494087
Bloemfontein;Bloemfontein;-29,12;26,2299;South Africa;ZA;ZAF;Free State;primary;463064
Bratislava;Bratislava;48,15;17,117;Slovakia;SK;SVK;Bratislavský;primary;423737
Bissau;Bissau;11,865;-15,5984;Guinea-Bissau;GW;GNB;Bissau;primary;403339
Tallinn;Tallinn;59,4339;24,728;Estonia;EE;EST;Harjumaa;primary;394024
Wellington;Wellington;-41,3;174,7833;New Zealand;NZ;NZL;Wellington;primary;393400
Valletta;Valletta;35,8997;14,5147;Malta;MT;MLT;Valletta;primary;368250
Maseru;Maseru;-29,3167;27,4833;Lesotho;LS;LSO;Maseru;primary;361324
Nur-Sultan;Nur-Sultan;51,1811;71,4278;Kazakhstan;KZ;KAZ;Astana;primary;345604
Bujumbura;Bujumbura;-3,3761;29,36;Burundi;BI;BDI;Bujumbura Mairie;primary;331700
Canberra;Canberra;-35,283;149,129;Australia;AU;AUS;Australian Capital Territory;primary;327700
New Delhi;New Delhi;28,6;77,2;India;IN;IND;Delhi;primary;317797
Ljubljana;Ljubljana;46,0553;14,515;Slovenia;SI;SVN;Ljubljana;primary;314807
Porto-Novo;Porto-Novo;6,4833;2,6166;Benin;BJ;BEN;Ouémé;primary;300000
Bandar Seri Begawan;Bandar Seri Begawan;4,8833;114,9333;Brunei;BN;BRN;Brunei and Muara;primary;296500
Port of Spain;Port of Spain;10,652;-61,517;Trinidad And Tobago;TT;TTO;Port of Spain;primary;294934
Port Moresby;Port Moresby;-9,4647;147,1925;Papua New Guinea;PG;PNG;National Capital;primary;283733
Bern;Bern;46,9167;7,467;Switzerland;CH;CHE;Bern;primary;275329
Windhoek;Windhoek;-22,57;17,0835;Namibia;NA;NAM;Khomas;primary;268132
Georgetown;Georgetown;6,802;-58,167;Guyana;GY;GUY;Demerara-Mahaica;primary;264350
Paramaribo;Paramaribo;5,835;-55,167;Suriname;SR;SUR;Paramaribo;primary;254169
Dili;Dili;-8,5594;125,5795;Timor-Leste;TL;TLS;Díli;primary;234331
Nassau;Nassau;25,0834;-77,35;Bahamas, The;BS;BHS;;primary;227940
Sucre;Sucre;-19,041;-65,2595;Bolivia;BO;BOL;Chuquisaca;primary;224838
Nicosia;Nicosia;35,1667;33,3666;Cyprus;CY;CYP;Lefkosía;primary;224300
Dodoma;Dodoma;-6,1833;35,75;Tanzania;TZ;TZA;Dodoma;primary;218269
Colombo;Colombo;6,932;79,8578;Sri Lanka;LK;LKA;Western;primary;217000
Gaborone;Gaborone;-24,6463;25,9119;Botswana;BW;BWA;Gaborone;primary;208411
Yamoussoukro;Yamoussoukro;6,8184;-5,2755;Côte D’Ivoire;CI;CIV;Yamoussoukro;primary;206499
Bridgetown;Bridgetown;13,102;-59,6165;Barbados;BB;BRB;Saint Michael;primary;191152
Suva;Suva;-18,133;178,4417;Fiji;FJ;FJI;Rewa;primary;175399
Reykjavík;Reykjavik;64,15;-21,95;Iceland;IS;ISL;Höfuðborgarsvæði;primary;166212
Malabo;Malabo;3,75;8,7833;Equatorial Guinea;GQ;GNQ;Bioko Norte;primary;155963
Willemstad;Willemstad;12,2004;-69,02;Curaçao;CW;CUW;;primary;146813
Podgorica;Podgorica;42,466;19,2663;Montenegro;ME;MNE;Podgorica;primary;145850
Moroni;Moroni;-11,7042;43,2402;Comoros;KM;COM;Grande Comore;primary;128698
Sri Jayewardenepura Kotte;Sri Jayewardenepura Kotte;6,9;79,95;Sri Lanka;LK;LKA;Western;primary;115826
Praia;Praia;14,9167;-23,5167;Cabo Verde;CV;CPV;Praia;primary;113364
Male;Male;4,1667;73,4999;Maldives;MV;MDV;Maale;primary;112927
Juba;Juba;4,83;31,58;South Sudan;SS;SSD;Central Equatoria;primary;111975
Luxembourg;Luxembourg;49,6117;6,13;Luxembourg;LU;LUX;Luxembourg;primary;107260
Thimphu;Thimphu;27,473;89,639;Bhutan;BT;BTN;Thimphu;primary;98676
Mbabane;Mbabane;-26,3167;31,1333;Swaziland;SZ;SWZ;Hhohho;primary;90138
São Tomé;Sao Tome;0,3334;6,7333;Sao Tome And Principe;ST;STP;São Tomé;primary;88219
Honiara;Honiara;-9,438;159,9498;Solomon Islands;SB;SLB;Honiara;primary;76328
Oranjestad;Oranjestad;12,5304;-70,029;Aruba;AW;ABW;;primary;68775
Apia;Apia;-13,8415;-171,7386;Samoa;WS;WSM;Tuamasaga;primary;61916
Andorra la Vella;Andorra la Vella;42,5;1,5165;Andorra;AD;AND;Andorra la Vella;primary;53998
Kingstown;Kingstown;13,1483;-61,2121;Saint Vincent And The Grenadines;VC;VCT;Saint George;primary;49485
Port-Vila;Port-Vila;-17,7334;168,3166;Vanuatu;VU;VUT;Shefa;primary;44040
Banjul;Banjul;13,4539;-16,5917;Gambia, The;GM;GMB;Banjul;primary;43094
Nuku‘alofa;Nuku`alofa;-21,1385;-175,2206;Tonga;TO;TON;Tongatapu;primary;42620
Castries;Castries;14,002;-61;Saint Lucia;LC;LCA;Castries;primary;37963
Monaco;Monaco;43,7396;7,4069;Monaco;MC;MCO;;primary;36371
Vaduz;Vaduz;47,1337;9,5167;Liechtenstein;LI;LIE;Vaduz;primary;36281
Saint John’s;Saint John's;17,118;-61,85;Antigua And Barbuda;AG;ATG;Saint John;primary;35499
Saint George’s;Saint George's;12,0526;-61,7416;Grenada;GD;GRD;Saint George;primary;33734
Victoria;Victoria;-4,6166;55,45;Seychelles;SC;SYC;;primary;33576
San Marino;San Marino;43,9172;12,4667;San Marino;SM;SMR;San Marino Città;primary;29579
Tarawa;Tarawa;1,3382;173,0176;Kiribati;KI;KIR;;primary;28802
Majuro;Majuro;7,103;171,38;Marshall Islands;MH;MHL;Majuro;primary;25400
Roseau;Roseau;15,301;-61,387;Dominica;DM;DMA;Saint George;primary;23336
Basseterre;Basseterre;17,302;-62,717;Saint Kitts And Nevis;KN;KNA;Saint George Basseterre;primary;21887
Belmopan;Belmopan;17,252;-88,7671;Belize;BZ;BLZ;Cayo;primary;15220
Pago Pago;Pago Pago;-14,274;-170,7046;American Samoa;AS;ASM;;primary;12576
Lobamba;Lobamba;-26,4667;31,2;Swaziland;SZ;SWZ;Hhohho;primary;9782
Funafuti;Funafuti;-8,5167;179,2166;Tuvalu;TV;TUV;Funafuti;primary;4749
Palikir;Palikir;6,9166;158,15;Micronesia, Federated States Of;FM;FSM;Pohnpei;primary;4645
Capitol Hill;Capitol Hill;15,2137;145,7546;Northern Mariana Islands;MP;MNP;;primary;2500
Hagåtña;Hagta;13,4745;144,7504;Guam;GU;GUM;;primary;1051
Al Quds;Al Quds;31,7764;35,2269;West Bank;XW;XWB;;primary;
Philipsburg;Philipsburg;18,0255;-63,045;Sint Maarten;SX;SXM;;primary;
Gitega;Gitega;-3,4271;29,9246;Burundi;BI;BDI;Gitega;primary;
Pristina;Pristina;42,6666;21,1724;Kosovo;XK;XKS;Prishtinë;primary;
Ngerulmud;Ngerulmud;7,5;134,6242;Palau;PW;PLW;Melekeok;primary;
Aden;Aden;12,7797;45,0095;Yemen;YE;YEM;‘Adan;admin;1000000
Cochabamba;Cochabamba;-17,41;-66,17;Bolivia;BO;BOL;Cochabamba;admin;1000000
Yongzhou;Yongzhou;26,2304;111,62;China;CN;CHN;Hunan;;1000000
Baoshan;Baoshan;25,12;99,15;China;CN;CHN;Yunnan;;1000000
Quảng Hà;Quang Ha;16,06;108,25;Vietnam;VN;VNM;Quảng Nam;;1000000
Kitaku;Kitaku;33,8704;130,82;Japan;JP;JPN;Fukuoka;;997536
Perm’;Perm';58;56,25;Russia;RU;RUS;Permskiy Kray;;997000
Ahvāz;Ahvaz;31,28;48,72;Iran;IR;IRN;Khūzestān;admin;996000
Jodhpur;Jodhpur;26,2918;73,0168;India;IN;IND;Rājasthān;;995000
San Luis Potosí;San Luis Potosi;22,17;-101;Mexico;MX;MEX;San Luis Potosí;admin;992000
